q	p	scale
88	93	1.659331866e-01
88	94	1.679335867e-01
88	95	1.586317263e-01
88	96	1.699339868e-01
88	97	1.658331666e-01
88	98	1.688337668e-01
88	99	1.680336067e-01
88	100	1.662332466e-01
89	1	1.665333067e-01
89	2	1.684336867e-01
89	3	1.657331466e-01
89	4	1.660332066e-01
89	5	1.653330666e-01
89	6	1.651330266e-01
89	7	1.661332266e-01
89	8	1.696339268e-01
89	9	1.639327866e-01
89	10	1.668333667e-01
89	11	1.684336867e-01
89	12	1.687337467e-01
89	13	1.643328666e-01
89	14	1.681336267e-01
89	15	1.670334067e-01
89	16	1.634326865e-01
89	17	1.683336667e-01
89	18	1.672334467e-01
89	19	1.654330866e-01
89	20	1.686337267e-01
89	21	1.698339668e-01
89	22	1.658331666e-01
89	23	1.667333467e-01
89	24	1.706341268e-01
89	25	1.663332667e-01
89	26	1.698339668e-01
89	27	1.604320864e-01
89	28	1.648329666e-01
89	29	1.680336067e-01
89	30	1.659331866e-01
89	31	1.739347870e-01
89	32	1.693338668e-01
89	33	1.687337467e-01
89	34	1.651330266e-01
89	35	1.635327065e-01
89	36	1.675335067e-01
89	37	1.721344269e-01
89	38	1.616323265e-01
89	39	1.670334067e-01
89	40	1.706341268e-01
89	41	1.669333867e-01
89	42	1.644328866e-01
89	43	1.634326865e-01
89	44	1.700340068e-01
89	45	1.656331266e-01
89	46	1.704340868e-01
89	47	1.688337668e-01
89	48	1.683336667e-01
89	49	1.679335867e-01
89	50	1.664332867e-01
89	51	1.695339068e-01
89	52	1.663332667e-01
89	53	1.699339868e-01
89	54	1.655331066e-01
89	55	1.683336667e-01
89	56	1.715343069e-01
89	57	1.652330466e-01
89	58	1.708341668e-01
89	59	1.627325465e-01
89	60	1.669333867e-01
89	61	1.634326865e-01
89	62	1.606321264e-01
89	63	1.666333267e-01
89	64	1.615323065e-01
89	65	1.670334067e-01
89	66	1.676335267e-01
89	67	1.690338068e-01
89	68	1.631326265e-01
89	69	1.688337668e-01
89	70	1.666333267e-01
89	71	1.679335867e-01
89	72	1.673334667e-01
89	73	1.638327666e-01
89	74	1.656331266e-01
89	75	1.675335067e-01
89	76	1.670334067e-01
89	77	1.644328866e-01
89	78	1.632326465e-01
89	79	1.679335867e-01
89	80	1.656331266e-01
89	81	1.671334267e-01
89	82	1.688337668e-01
89	83	1.678335667e-01
89	84	1.633326665e-01
89	85	1.664332867e-01
89	86	1.659331866e-01
89	87	1.657331466e-01
89	88	1.641328266e-01
89	89	1.807361472e-01
89	90	1.648329666e-01
89	91	1.621324265e-01
89	92	1.694338868e-01
89	93	1.619323865e-01
89	94	1.719343869e-01
89	95	1.666333267e-01
89	96	1.635327065e-01
89	97	1.690338068e-01
89	98	1.668333667e-01
89	99	1.676335267e-01
89	100	1.678335667e-01
90	1	1.650330066e-01
90	2	1.639327866e-01
90	3	1.700340068e-01
90	4	1.737347469e-01
90	5	1.682336467e-01
90	6	1.731346269e-01
90	7	1.702340468e-01
90	8	1.674334867e-01
90	9	1.610322064e-01
90	10	1.658331666e-01
90	11	1.675335067e-01
90	12	1.630326065e-01
90	13	1.683336667e-01
90	14	1.706341268e-01
90	15	1.690338068e-01
90	16	1.726345269e-01
90	17	1.663332667e-01
90	18	1.643328666e-01
90	19	1.654330866e-01
90	20	1.633326665e-01
90	21	1.626325265e-01
90	22	1.658331666e-01
90	23	1.681336267e-01
90	24	1.673334667e-01
90	25	1.649329866e-01
90	26	1.617323465e-01
90	27	1.676335267e-01
90	28	1.665333067e-01
90	29	1.663332667e-01
90	30	1.660332066e-01
90	31	1.597319464e-01
90	32	1.640328066e-01
90	33	1.624324865e-01
90	34	1.658331666e-01
90	35	1.648329666e-01
90	36	1.686337267e-01
90	37	1.646329266e-01
90	38	1.657331466e-01
90	39	1.629325865e-01
90	40	1.589317864e-01
90	41	1.644328866e-01
90	42	1.625325065e-01
90	43	1.699339868e-01
90	44	1.627325465e-01
90	45	1.670334067e-01
90	46	1.646329266e-01
90	47	1.663332667e-01
90	48	1.677335467e-01
90	49	1.677335467e-01
90	50	1.662332466e-01
90	51	1.677335467e-01
90	52	1.667333467e-01
90	53	1.675335067e-01
90	54	1.684336867e-01
90	55	1.661332266e-01
90	56	1.700340068e-01
90	57	1.696339268e-01
90	58	1.663332667e-01
90	59	1.644328866e-01
90	60	1.626325265e-01
90	61	1.651330266e-01
90	62	1.640328066e-01
90	63	1.696339268e-01
90	64	1.673334667e-01
90	65	1.696339268e-01
90	66	1.687337467e-01
90	67	1.644328866e-01
90	68	1.711342268e-01
90	69	1.715343069e-01
90	70	1.636327265e-01
90	71	1.682336467e-01
90	72	1.637327465e-01
90	73	1.617323465e-01
90	74	1.683336667e-01
90	75	1.705341068e-01
90	76	1.694338868e-01
90	77	1.687337467e-01
90	78	1.698339668e-01
90	79	1.647329466e-01
90	80	1.683336667e-01
90	81	1.701340268e-01
90	82	1.665333067e-01
90	83	1.673334667e-01
90	84	1.673334667e-01
90	85	1.677335467e-01
90	86	1.656331266e-01
90	87	1.647329466e-01
90	88	1.673334667e-01
90	89	1.648329666e-01
90	90	1.811362272e-01
90	91	1.648329666e-01
90	92	1.676335267e-01
90	93	1.704340868e-01
90	94	1.659331866e-01
90	95	1.622324465e-01
90	96	1.652330466e-01
90	97	1.646329266e-01
90	98	1.656331266e-01
90	99	1.664332867e-01
90	100	1.669333867e-01
91	1	1.696339268e-01
91	2	1.645329066e-01
91	3	1.685337067e-01
91	4	1.671334267e-01
91	5	1.698339668e-01
91	6	1.620324065e-01
91	7	1.671334267e-01
91	8	1.692338468e-01
91	9	1.663332667e-01
91	10	1.681336267e-01
91	11	1.637327465e-01
91	12	1.636327265e-01
91	13	1.678335667e-01
91	14	1.670334067e-01
91	15	1.624324865e-01
91	16	1.643328666e-01
91	17	1.700340068e-01
91	18	1.647329466e-01
91	19	1.657331466e-01
91	20	1.714342869e-01
91	21	1.687337467e-01
91	22	1.662332466e-01
91	23	1.692338468e-01
91	24	1.664332867e-01
91	25	1.639327866e-01
91	26	1.718343669e-01
91	27	1.673334667e-01
91	28	1.643328666e-01
91	29	1.668333667e-01
91	30	1.670334067e-01
91	31	1.678335667e-01
91	32	1.675335067e-01
91	33	1.680336067e-01
91	34	1.654330866e-01
91	35	1.620324065e-01
91	36	1.631326265e-01
91	37	1.663332667e-01
91	38	1.688337668e-01
91	39	1.700340068e-01
91	40	1.705341068e-01
91	41	1.674334867e-01
91	42	1.704340868e-01
91	43	1.633326665e-01
91	44	1.665333067e-01
91	45	1.658331666e-01
91	46	1.651330266e-01
91	47	1.676335267e-01
91	48	1.703340668e-01
91	49	1.687337467e-01
91	50	1.670334067e-01
91	51	1.674334867e-01
91	52	1.682336467e-01
91	53	1.677335467e-01
91	54	1.685337067e-01
91	55	1.734346869e-01
91	56	1.711342268e-01
91	57	1.642328466e-01
91	58	1.657331466e-01
91	59	1.686337267e-01
91	60	1.651330266e-01
91	61	1.676335267e-01
91	62	1.634326865e-01
91	63	1.654330866e-01
91	64	1.649329866e-01
91	65	1.672334467e-01
91	66	1.682336467e-01
91	67	1.685337067e-01
91	68	1.629325865e-01
91	69	1.668333667e-01
91	70	1.670334067e-01
91	71	1.670334067e-01
91	72	1.640328066e-01
91	73	1.679335867e-01
91	74	1.679335867e-01
91	75	1.621324265e-01
91	76	1.655331066e-01
91	77	1.688337668e-01
91	78	1.664332867e-01
91	79	1.624324865e-01
91	80	1.677335467e-01
91	81	1.697339468e-01
91	82	1.678335667e-01
91	83	1.679335867e-01
91	84	1.663332667e-01
91	85	1.657331466e-01
91	86	1.628325665e-01
91	87	1.639327866e-01
91	88	1.674334867e-01
91	89	1.621324265e-01
91	90	1.648329666e-01
91	91	1.818363673e-01
91	92	1.658331666e-01
91	93	1.660332066e-01
91	94	1.711342268e-01
91	95	1.677335467e-01
91	96	1.637327465e-01
91	97	1.703340668e-01
91	98	1.709341868e-01
91	99	1.738347670e-01
91	100	1.657331466e-01
92	1	1.659331866e-01
92	2	1.708341668e-01
92	3	1.637327465e-01
92	4	1.655331066e-01
92	5	1.691338268e-01
92	6	1.671334267e-01
92	7	1.640328066e-01
92	8	1.689337868e-01
92	9	1.652330466e-01
92	10	1.737347469e-01
92	11	1.672334467e-01
92	12	1.703340668e-01
92	13	1.674334867e-01
92	14	1.669333867e-01
92	15	1.664332867e-01
92	16	1.691338268e-01
92	17	1.650330066e-01
92	18	1.690338068e-01
92	19	1.667333467e-01
92	20	1.673334667e-01
92	21	1.693338668e-01
92	22	1.640328066e-01
92	23	1.671334267e-01
92	24	1.654330866e-01
92	25	1.672334467e-01
92	26	1.655331066e-01
92	27	1.659331866e-01
92	28	1.662332466e-01
92	29	1.724344869e-01
92	30	1.718343669e-01
92	31	1.682336467e-01
92	32	1.655331066e-01
92	33	1.665333067e-01
92	34	1.700340068e-01
92	35	1.618323665e-01
92	36	1.682336467e-01
92	37	1.716343269e-01
92	38	1.647329466e-01
92	39	1.707341468e-01
92	40	1.671334267e-01
92	41	1.662332466e-01
92	42	1.631326265e-01
92	43	1.666333267e-01
92	44	1.677335467e-01
92	45	1.680336067e-01
92	46	1.656331266e-01
92	47	1.709341868e-01
92	48	1.658331666e-01
92	49	1.679335867e-01
92	50	1.655331066e-01
92	51	1.650330066e-01
92	52	1.690338068e-01
92	53	1.729345869e-01
92	54	1.650330066e-01
92	55	1.701340268e-01
92	56	1.675335067e-01
92	57	1.623324665e-01
92	58	1.707341468e-01
92	59	1.671334267e-01
92	60	1.678335667e-01
92	61	1.636327265e-01
92	62	1.682336467e-01
92	63	1.670334067e-01
92	64	1.633326665e-01
92	65	1.673334667e-01
92	66	1.681336267e-01
92	67	1.638327666e-01
92	68	1.653330666e-01
92	69	1.660332066e-01
92	70	1.654330866e-01
92	71	1.703340668e-01
92	72	1.676335267e-01
92	73	1.678335667e-01
92	74	1.642328466e-01
92	75	1.637327465e-01
92	76	1.705341068e-01
92	77	1.658331666e-01
92	78	1.650330066e-01
92	79	1.656331266e-01
92	80	1.635327065e-01
92	81	1.685337067e-01
92	82	1.709341868e-01
92	83	1.688337668e-01
92	84	1.615323065e-01
92	85	1.645329066e-01
92	86	1.692338468e-01
92	87	1.666333267e-01
92	88	1.642328466e-01
92	89	1.694338868e-01
92	90	1.676335267e-01
92	91	1.658331666e-01
92	92	1.803360672e-01
92	93	1.635327065e-01
92	94	1.628325665e-01
92	95	1.678335667e-01
92	96	1.648329666e-01
92	97	1.669333867e-01
92	98	1.663332667e-01
92	99	1.684336867e-01
92	100	1.667333467e-01
93	1	1.644328866e-01
93	2	1.721344269e-01
93	3	1.620324065e-01
93	4	1.691338268e-01
93	5	1.636327265e-01
93	6	1.653330666e-01
93	7	1.690338068e-01
93	8	1.719343869e-01
93	9	1.651330266e-01
93	10	1.682336467e-01
93	11	1.612322464e-01
93	12	1.684336867e-01
93	13	1.659331866e-01
93	14	1.670334067e-01
93	15	1.721344269e-01
93	16	1.661332266e-01
93	17	1.705341068e-01
93	18	1.654330866e-01
93	19	1.648329666e-01
93	20	1.634326865e-01
93	21	1.667333467e-01
93	22	1.676335267e-01
93	23	1.640328066e-01
93	24	1.728345669e-01
93	25	1.676335267e-01
93	26	1.655331066e-01
93	27	1.677335467e-01
93	28	1.670334067e-01
93	29	1.637327465e-01
93	30	1.673334667e-01
93	31	1.671334267e-01
93	32	1.669333867e-01
93	33	1.673334667e-01
93	34	1.699339868e-01
93	35	1.675335067e-01
93	36	1.652330466e-01
93	37	1.669333867e-01
93	38	1.650330066e-01
93	39	1.632326465e-01
93	40	1.717343469e-01
93	41	1.634326865e-01
93	42	1.679335867e-01
93	43	1.670334067e-01
93	44	1.661332266e-01
93	45	1.682336467e-01
93	46	1.614322865e-01
93	47	1.670334067e-01
93	48	1.612322464e-01
93	49	1.649329866e-01
93	50	1.640328066e-01
93	51	1.699339868e-01
93	52	1.682336467e-01
93	53	1.674334867e-01
93	54	1.621324265e-01
93	55	1.602320464e-01
93	56	1.681336267e-01
93	57	1.660332066e-01
93	58	1.616323265e-01
93	59	1.662332466e-01
93	60	1.618323665e-01
93	61	1.681336267e-01
93	62	1.669333867e-01
93	63	1.671334267e-01
93	64	1.655331066e-01
93	65	1.671334267e-01
93	66	1.704340868e-01
93	67	1.686337267e-01
93	68	1.624324865e-01
93	69	1.672334467e-01
93	70	1.687337467e-01
93	71	1.630326065e-01
93	72	1.623324665e-01
93	73	1.676335267e-01
93	74	1.654330866e-01
93	75	1.641328266e-01
93	76	1.671334267e-01
93	77	1.683336667e-01
93	78	1.695339068e-01
93	79	1.602320464e-01
93	80	1.619323865e-01
93	81	1.653330666e-01
93	82	1.619323865e-01
93	83	1.685337067e-01
93	84	1.639327866e-01
93	85	1.660332066e-01
93	86	1.595319064e-01
93	87	1.621324265e-01
93	88	1.659331866e-01
93	89	1.619323865e-01
93	90	1.704340868e-01
93	91	1.660332066e-01
93	92	1.635327065e-01
93	93	1.804360872e-01
93	94	1.646329266e-01
93	95	1.649329866e-01
93	96	1.711342268e-01
93	97	1.632326465e-01
93	98	1.651330266e-01
93	99	1.649329866e-01
93	100	1.660332066e-01
94	1	1.690338068e-01
94	2	1.627325465e-01
94	3	1.657331466e-01
94	4	1.645329066e-01
94	5	1.674334867e-01
94	6	1.673334667e-01
94	7	1.700340068e-01
94	8	1.656331266e-01
94	9	1.653330666e-01
94	10	1.626325265e-01
94	11	1.707341468e-01
94	12	1.621324265e-01
94	13	1.691338268e-01
94	14	1.670334067e-01
94	15	1.639327866e-01
94	16	1.666333267e-01
94	17	1.624324865e-01
94	18	1.707341468e-01
94	19	1.626325265e-01
94	20	1.676335267e-01
94	21	1.655331066e-01
94	22	1.645329066e-01
94	23	1.668333667e-01
94	24	1.678335667e-01
94	25	1.657331466e-01
94	26	1.688337668e-01
94	27	1.700340068e-01
94	28	1.642328466e-01
94	29	1.653330666e-01
94	30	1.639327866e-01
94	31	1.636327265e-01
94	32	1.665333067e-01
94	33	1.679335867e-01
94	34	1.687337467e-01
94	35	1.665333067e-01
94	36	1.687337467e-01
94	37	1.669333867e-01
94	38	1.675335067e-01
94	39	1.652330466e-01
94	40	1.655331066e-01
94	41	1.662332466e-01
94	42	1.650330066e-01
94	43	1.697339468e-01
94	44	1.661332266e-01
94	45	1.639327866e-01
94	46	1.710342068e-01
94	47	1.680336067e-01
94	48	1.639327866e-01
94	49	1.646329266e-01
94	50	1.630326065e-01
94	51	1.699339868e-01
94	52	1.651330266e-01
94	53	1.649329866e-01
94	54	1.635327065e-01
94	55	1.680336067e-01
94	56	1.702340468e-01
94	57	1.654330866e-01
94	58	1.645329066e-01
94	59	1.666333267e-01
94	60	1.669333867e-01
94	61	1.663332667e-01
94	62	1.665333067e-01
94	63	1.686337267e-01
94	64	1.678335667e-01
94	65	1.662332466e-01
94	66	1.702340468e-01
94	67	1.605321064e-01
94	68	1.680336067e-01
94	69	1.664332867e-01
94	70	1.668333667e-01
94	71	1.648329666e-01
94	72	1.655331066e-01
94	73	1.679335867e-01
94	74	1.693338668e-01
94	75	1.640328066e-01
94	76	1.660332066e-01
94	77	1.692338468e-01
94	78	1.698339668e-01
94	79	1.639327866e-01
94	80	1.634326865e-01
94	81	1.644328866e-01
94	82	1.632326465e-01
94	83	1.653330666e-01
94	84	1.674334867e-01
94	85	1.630326065e-01
94	86	1.664332867e-01
94	87	1.634326865e-01
94	88	1.679335867e-01
94	89	1.719343869e-01
94	90	1.659331866e-01
94	91	1.711342268e-01
94	92	1.628325665e-01
94	93	1.646329266e-01
94	94	1.819363873e-01
94	95	1.645329066e-01
94	96	1.664332867e-01
94	97	1.729345869e-01
94	98	1.672334467e-01
94	99	1.629325865e-01
94	100	1.696339268e-01
95	1	1.741348270e-01
95	2	1.705341068e-01
95	3	1.675335067e-01
95	4	1.664332867e-01
95	5	1.645329066e-01
95	6	1.663332667e-01
95	7	1.662332466e-01
95	8	1.666333267e-01
95	9	1.671334267e-01
95	10	1.672334467e-01
95	11	1.646329266e-01
95	12	1.693338668e-01
95	13	1.692338468e-01
95	14	1.721344269e-01
95	15	1.683336667e-01
95	16	1.623324665e-01
95	17	1.724344869e-01
95	18	1.675335067e-01
95	19	1.667333467e-01
95	20	1.648329666e-01
95	21	1.622324465e-01
95	22	1.620324065e-01
95	23	1.703340668e-01
95	24	1.701340268e-01
95	25	1.657331466e-01
95	26	1.640328066e-01
95	27	1.649329866e-01
95	28	1.626325265e-01
95	29	1.662332466e-01
95	30	1.655331066e-01
95	31	1.668333667e-01
95	32	1.669333867e-01
95	33	1.630326065e-01
95	34	1.664332867e-01
95	35	1.685337067e-01
95	36	1.640328066e-01
95	37	1.686337267e-01
95	38	1.679335867e-01
95	39	1.711342268e-01
95	40	1.639327866e-01
95	41	1.709341868e-01
95	42	1.654330866e-01
95	43	1.644328866e-01
95	44	1.717343469e-01
95	45	1.649329866e-01
95	46	1.622324465e-01
95	47	1.694338868e-01
95	48	1.675335067e-01
95	49	1.649329866e-01
95	50	1.683336667e-01
95	51	1.638327666e-01
95	52	1.659331866e-01
95	53	1.679335867e-01
95	54	1.704340868e-01
95	55	1.709341868e-01
95	56	1.653330666e-01
95	57	1.683336667e-01
95	58	1.655331066e-01
95	59	1.671334267e-01
95	60	1.685337067e-01
95	61	1.688337668e-01
95	62	1.684336867e-01
95	63	1.658331666e-01
95	64	1.654330866e-01
95	65	1.647329466e-01
95	66	1.703340668e-01
95	67	1.718343669e-01
95	68	1.638327666e-01
95	69	1.660332066e-01
95	70	1.663332667e-01
95	71	1.673334667e-01
95	72	1.643328666e-01
95	73	1.670334067e-01
95	74	1.680336067e-01
95	75	1.704340868e-01
95	76	1.687337467e-01
95	77	1.686337267e-01
95	78	1.643328666e-01
95	79	1.684336867e-01
95	80	1.624324865e-01
95	81	1.666333267e-01
95	82	1.657331466e-01
95	83	1.667333467e-01
95	84	1.657331466e-01
95	85	1.719343869e-01
95	86	1.678335667e-01
95	87	1.703340668e-01
95	88	1.586317263e-01
95	89	1.666333267e-01
95	90	1.622324465e-01
95	91	1.677335467e-01
95	92	1.678335667e-01
95	93	1.649329866e-01
95	94	1.645329066e-01
95	95	1.792358472e-01
95	96	1.641328266e-01
95	97	1.621324265e-01
95	98	1.742348470e-01
95	99	1.667333467e-01
95	100	1.686337267e-01
96	1	1.698339668e-01
96	2	1.622324465e-01
96	3	1.653330666e-01
96	4	1.692338468e-01
96	5	1.652330466e-01
96	6	1.711342268e-01
96	7	1.660332066e-01
96	8	1.683336667e-01
96	9	1.642328466e-01
96	10	1.624324865e-01
96	11	1.617323465e-01
96	12	1.630326065e-01
96	13	1.669333867e-01
96	14	1.657331466e-01
96	15	1.604320864e-01
96	16	1.709341868e-01
96	17	1.703340668e-01
96	18	1.670334067e-01
96	19	1.711342268e-01
96	20	1.668333667e-01
96	21	1.601320264e-01
96	22	1.648329666e-01
96	23	1.703340668e-01
96	24	1.679335867e-01
96	25	1.697339468e-01
96	26	1.667333467e-01
96	27	1.688337668e-01
96	28	1.638327666e-01
96	29	1.618323665e-01
96	30	1.672334467e-01
96	31	1.676335267e-01
96	32	1.633326665e-01
96	33	1.724344869e-01
96	34	1.692338468e-01
96	35	1.650330066e-01
96	36	1.657331466e-01
96	37	1.659331866e-01
96	38	1.709341868e-01
96	39	1.693338668e-01
96	40	1.650330066e-01
96	41	1.683336667e-01
96	42	1.660332066e-01
96	43	1.708341668e-01
96	44	1.620324065e-01
96	45	1.687337467e-01
96	46	1.694338868e-01
96	47	1.699339868e-01
96	48	1.658331666e-01
96	49	1.633326665e-01
96	50	1.727345469e-01
96	51	1.636327265e-01
96	52	1.711342268e-01
96	53	1.668333667e-01
96	54	1.676335267e-01
96	55	1.648329666e-01
96	56	1.643328666e-01
96	57	1.640328066e-01
96	58	1.627325465e-01
96	59	1.659331866e-01
96	60	1.688337668e-01
96	61	1.667333467e-01
96	62	1.701340268e-01
96	63	1.692338468e-01
96	64	1.658331666e-01
96	65	1.656331266e-01
96	66	1.637327465e-01
96	67	1.692338468e-01
96	68	1.679335867e-01
96	69	1.654330866e-01
96	70	1.651330266e-01
96	71	1.715343069e-01
96	72	1.669333867e-01
96	73	1.639327866e-01
96	74	1.676335267e-01
96	75	1.646329266e-01
96	76	1.675335067e-01
96	77	1.689337868e-01
96	78	1.634326865e-01
96	79	1.632326465e-01
96	80	1.638327666e-01
96	81	1.631326265e-01
96	82	1.632326465e-01
96	83	1.610322064e-01
96	84	1.701340268e-01
96	85	1.676335267e-01
96	86	1.647329466e-01
96	87	1.663332667e-01
96	88	1.699339868e-01
96	89	1.635327065e-01
96	90	1.652330466e-01
96	91	1.637327465e-01
96	92	1.648329666e-01
96	93	1.711342268e-01
96	94	1.664332867e-01
96	95	1.641328266e-01
96	96	1.820364073e-01
96	97	1.614322865e-01
96	98	1.636327265e-01
96	99	1.661332266e-01
96	100	1.630326065e-01
97	1	1.698339668e-01
97	2	1.688337668e-01
97	3	1.689337868e-01
97	4	1.679335867e-01
97	5	1.711342268e-01
97	6	1.679335867e-01
97	7	1.668333667e-01
97	8	1.632326465e-01
97	9	1.649329866e-01
97	10	1.703340668e-01
97	11	1.658331666e-01
97	12	1.680336067e-01
97	13	1.666333267e-01
97	14	1.640328066e-01
97	15	1.695339068e-01
97	16	1.693338668e-01
97	17	1.636327265e-01
97	18	1.650330066e-01
97	19	1.642328466e-01
97	20	1.694338868e-01
97	21	1.662332466e-01
97	22	1.715343069e-01
97	23	1.687337467e-01
97	24	1.671334267e-01
97	25	1.743348670e-01
97	26	1.665333067e-01
97	27	1.673334667e-01
97	28	1.668333667e-01
97	29	1.616323265e-01
97	30	1.695339068e-01
97	31	1.658331666e-01
97	32	1.678335667e-01
97	33	1.705341068e-01
97	34	1.681336267e-01
97	35	1.682336467e-01
97	36	1.652330466e-01
97	37	1.702340468e-01
97	38	1.632326465e-01
97	39	1.688337668e-01
97	40	1.653330666e-01
97	41	1.698339668e-01
97	42	1.711342268e-01
97	43	1.632326465e-01
97	44	1.635327065e-01
97	45	1.680336067e-01
97	46	1.702340468e-01
97	47	1.642328466e-01
97	48	1.662332466e-01
97	49	1.664332867e-01
97	50	1.695339068e-01
97	51	1.669333867e-01
97	52	1.710342068e-01
97	53	1.707341468e-01
97	54	1.625325065e-01
97	55	1.663332667e-01
97	56	1.667333467e-01
97	57	1.663332667e-01
97	58	1.642328466e-01
97	59	1.711342268e-01
97	60	1.674334867e-01
97	61	1.665333067e-01
97	62	1.685337067e-01
97	63	1.693338668e-01
97	64	1.701340268e-01
97	65	1.690338068e-01
97	66	1.630326065e-01
97	67	1.695339068e-01
97	68	1.686337267e-01
97	69	1.645329066e-01
97	70	1.598319664e-01
97	71	1.625325065e-01
97	72	1.672334467e-01
97	73	1.598319664e-01
97	74	1.683336667e-01
97	75	1.690338068e-01
97	76	1.715343069e-01
97	77	1.699339868e-01
97	78	1.659331866e-01
97	79	1.677335467e-01
97	80	1.616323265e-01
97	81	1.691338268e-01
97	82	1.622324465e-01
97	83	1.671334267e-01
97	84	1.658331666e-01
97	85	1.703340668e-01
97	86	1.686337267e-01
97	87	1.643328666e-01
97	88	1.658331666e-01
97	89	1.690338068e-01
97	90	1.646329266e-01
97	91	1.703340668e-01
97	92	1.669333867e-01
97	93	1.632326465e-01
97	94	1.729345869e-01
97	95	1.621324265e-01
97	96	1.614322865e-01
97	97	1.802360472e-01
97	98	1.672334467e-01
97	99	1.608321664e-01
97	100	1.697339468e-01
98	1	1.659331866e-01
98	2	1.664332867e-01
98	3	1.606321264e-01
98	4	1.704340868e-01
98	5	1.647329466e-01
98	6	1.687337467e-01
98	7	1.673334667e-01
98	8	1.667333467e-01
98	9	1.690338068e-01
98	10	1.646329266e-01
98	11	1.644328866e-01
98	12	1.665333067e-01
98	13	1.658331666e-01
98	14	1.644328866e-01
98	15	1.686337267e-01
98	16	1.656331266e-01
98	17	1.692338468e-01
98	18	1.687337467e-01
98	19	1.642328466e-01
98	20	1.684336867e-01
98	21	1.652330466e-01
98	22	1.691338268e-01
98	23	1.629325865e-01
98	24	1.624324865e-01
98	25	1.709341868e-01
98	26	1.688337668e-01
98	27	1.646329266e-01
98	28	1.632326465e-01
98	29	1.648329666e-01
98	30	1.614322865e-01
98	31	1.675335067e-01
98	32	1.657331466e-01
98	33	1.679335867e-01
98	34	1.663332667e-01
98	35	1.707341468e-01
98	36	1.671334267e-01
98	37	1.657331466e-01
98	38	1.718343669e-01
98	39	1.715343069e-01
98	40	1.675335067e-01
98	41	1.624324865e-01
98	42	1.693338668e-01
98	43	1.654330866e-01
98	44	1.697339468e-01
98	45	1.672334467e-01
98	46	1.676335267e-01
98	47	1.678335667e-01
98	48	1.664332867e-01
98	49	1.677335467e-01
98	50	1.664332867e-01
98	51	1.602320464e-01
98	52	1.668333667e-01
98	53	1.647329466e-01
98	54	1.665333067e-01
98	55	1.625325065e-01
98	56	1.712342468e-01
98	57	1.717343469e-01
98	58	1.636327265e-01
98	59	1.663332667e-01
98	60	1.677335467e-01
98	61	1.683336667e-01
98	62	1.707341468e-01
98	63	1.633326665e-01
98	64	1.653330666e-01
98	65	1.686337267e-01
98	66	1.649329866e-01
98	67	1.659331866e-01
98	68	1.717343469e-01
98	69	1.640328066e-01
